127.0.0.1 - - [01/Dec/2022:08:43:59 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:54:48 +0700] "GET /test1/assets/img/appstore.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:54:51 +0700] "POST /test1/dathang HTTP/1.1" 200 13217
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:54:59 +0700] "POST /test1/dathang HTTP/1.1" 200 13217
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:55:09 +0700] "POST /test1/dathang HTTP/1.1" 200 14157
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:56:07 +0700] "GET /test1/htsach HTTP/1.1" 200 217420
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:56:07 +0700] "GET /test1/assets/img/google_play.png HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:56:07 +0700] "GET /test1/assets/img/appstore.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:56:11 +0700] "POST /test1/dathang HTTP/1.1" 200 13217
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:56:18 +0700] "POST /test1/dathang HTTP/1.1" 200 13217
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:56:46 +0700] "GET /test1/htsach HTTP/1.1" 200 217420
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:56:46 +0700] "GET /test1/assets/img/google_play.png HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:56:46 +0700] "GET /test1/assets/img/appstore.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:56:52 +0700] "POST /test1/Upload HTTP/1.1" 200 13219
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:57:00 +0700] "GET /test1/timkiem?maloai=tin HTTP/1.1" 500 1416
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:58:38 +0700] "GET /test1/timkiem?maloai=tin HTTP/1.1" 500 1416
0:0:0:0:0:0:0:1 - - [01/Dec/2022:09:59:41 +0700] "GET /test1/timkiem?maloai=tin HTTP/1.1" 500 1416
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:01:42 +0700] "GET /test1/htsach HTTP/1.1" 200 217420
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:01:42 +0700] "GET /test1/assets/img/google_play.png HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:01:42 +0700] "GET /test1/assets/img/appstore.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:01:46 +0700] "GET /test1/timkiem?maloai=tin HTTP/1.1" 500 1416
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:04:43 +0700] "GET /test1/htsach HTTP/1.1" 200 217420
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:04:43 +0700] "GET /test1/assets/img/google_play.png HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:04:43 +0700] "GET /test1/assets/img/appstore.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:04:46 +0700] "GET /test1/timkiem?maloai=tin HTTP/1.1" 500 3011
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:13:27 +0700] "POST /test1/dathang HTTP/1.1" 200 13217
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:20:41 +0700] "GET /test1/timkiem?maloai=tin HTTP/1.1" 500 1416
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:20:41 +0700] "GET /test1/timkiem?maloai=tin HTTP/1.1" 500 1416
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:20:54 +0700] "POST /test1/timkiem HTTP/1.1" 500 1461
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:20:54 +0700] "POST /test1/timkiem HTTP/1.1" 500 1461
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:21:05 +0700] "POST /test1/dathang HTTP/1.1" 200 13217
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:21:09 +0700] "POST /test1/Upload HTTP/1.1" 200 13219
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:21:13 +0700] "GET /test1/lichsuhoadon HTTP/1.1" 200 3536
0:0:0:0:0:0:0:1 - - [01/Dec/2022:10:21:18 +0700] "GET /test1/Xemchitiet?ngay=Fri%20Nov%2018%2002:54:35%20ICT%202022 HTTP/1.1" 200 14713
