127.0.0.1 - - [13/Dec/2022:00:29:04 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:30:00 +0700] "GET /test1/assets/img/appstore.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:30:00 +0700] "GET /test1/assets/img/google_play.png HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:30:28 +0700] "GET /test1/timkiem?maloai=tin HTTP/1.1" 200 64885
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:30:28 +0700] "GET /test1/assets/img/google_play.png HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:30:28 +0700] "GET /test1/assets/img/appstore.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:31:59 +0700] "POST /test1/dathang HTTP/1.1" 200 8966
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:32:17 +0700] "GET /test1/ThanhToan HTTP/1.1" 200 2682
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:32:20 +0700] "GET /test1/lichsuhoadon HTTP/1.1" 200 3862
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:32:23 +0700] "GET /test1/Xemchitiet?ngay=Fri%20Nov%2018%2005:16:50%20ICT%202022 HTTP/1.1" 200 26180
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:32:44 +0700] "GET /test1/loai_admin HTTP/1.1" 200 84909
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:32:44 +0700] "GET /test1/assets/img/google_play.png HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:32:44 +0700] "GET /test1/assets/img/appstore.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:32:52 +0700] "GET /test1/ThemSach HTTP/1.1" 200 3072
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:33:13 +0700] "GET /test1/Sualoai.jsp?maloai=tin&tenloai=C%C3%B4ng%20ngh%E1%BB%87%20th%C3%B4ng%20tin HTTP/1.1" 200 2187
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:38:01 +0700] "GET /test1/htsach?page=1 HTTP/1.1" 200 78552
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:38:01 +0700] "GET /test1/assets/img/appstore.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:38:01 +0700] "GET /test1/assets/img/google_play.png HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:38:06 +0700] "POST /test1/dathang HTTP/1.1" 200 3587
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:38:13 +0700] "GET /test1/lichsuhoadon HTTP/1.1" 200 3862
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:38:15 +0700] "GET /test1/Xemchitiet?ngay=Fri%20Nov%2018%2005:16:50%20ICT%202022 HTTP/1.1" 200 26180
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:52:02 +0700] "GET /test1/htsach HTTP/1.1" 200 78552
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:52:02 +0700] "GET /test1/assets/img/google_play.png HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:52:02 +0700] "GET /test1/assets/img/appstore.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:52:03 +0700] "GET /test1/htsach HTTP/1.1" 200 78552
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:52:03 +0700] "GET /test1/assets/img/google_play.png HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:52:03 +0700] "GET /test1/assets/img/appstore.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:52:12 +0700] "GET /test1/loai_admin HTTP/1.1" 200 84909
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:52:13 +0700] "GET /test1/assets/img/google_play.png HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:52:13 +0700] "GET /test1/assets/img/appstore.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:52:24 +0700] "GET /test1/ThemSach HTTP/1.1" 200 3072
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:52:26 +0700] "GET /test1/Themloai HTTP/1.1" 200 2154
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:52:29 +0700] "GET /test1/ThemSach HTTP/1.1" 200 3072
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:54:27 +0700] "GET /test1/Themloai HTTP/1.1" 200 2154
0:0:0:0:0:0:0:1 - - [13/Dec/2022:00:54:52 +0700] "GET /test1/ThemSach HTTP/1.1" 200 3072
